qid,type,rr
QE:DOID:4627:1,QE,0.0
QE:DOID:0070426:0,QE,0.0
QE:DOID:0070426:1,QE,0.5
QE:DOID:11104:0,QE,0.0
QE:DOID:11104:1,QE,0.0
QE:DOID:3374:0,QE,0.0
QE:DOID:3374:1,QE,0.0
QE:DOID:0110835:0,QE,0.0
QE:DOID:0110835:1,QE,0.0
QE:DOID:11230:0,QE,0.0
QE:DOID:11230:1,QE,0.0
QE:DOID:0070257:0,QE,0.0
QE:DOID:0070257:1,QE,0.0
QE:DOID:0060422:0,QE,0.0
QE:DOID:0060422:1,QE,0.0
QE:DOID:0060504:0,QE,0.0
QE:DOID:0060504:1,QE,0.0
QE:DOID:9957:0,QE,0.0
QE:DOID:0050580:0,QE,0.0
QE:DOID:4914:0,QE,0.0
QE:DOID:4914:1,QE,0.0
QE:DOID:0070260:0,QE,0.0
QE:DOID:0070260:1,QE,0.0
QE:DOID:0051028:0,QE,0.0
QE:DOID:6975:0,QE,0.0
QE:DOID:6975:1,QE,0.0
QE:DOID:11211:0,QE,0.0
QE:DOID:11211:1,QE,0.0
QE:DOID:9036:0,QE,0.0
QE:DOID:9036:1,QE,0.0
QE:DOID:9008:0,QE,0.0
QE:DOID:9008:1,QE,0.16666666666666666
QE:DOID:0080472:0,QE,0.0
QE:DOID:0080472:1,QE,0.14285714285714285
QE:DOID:0081378:0,QE,0.0
QE:DOID:0090018:0,QE,0.0
QE:DOID:0090018:1,QE,0.0
QE:DOID:1993:0,QE,0.0
QE:DOID:1993:1,QE,0.0
QE:DOID:0111108:0,QE,0.0
QE:DOID:0111108:1,QE,0.0
QE:DOID:0081140:0,QE,0.0
QE:DOID:0070143:0,QE,0.0
QE:DOID:0070143:1,QE,0.0
QE:DOID:9954:0,QE,0.0
QE:DOID:9954:1,QE,0.0
QE:DOID:0112132:0,QE,0.0
QE:DOID:0112132:1,QE,0.0
QE:DOID:0070657:0,QE,0.0
QE:DOID:0070657:1,QE,0.0
QE:DOID:0110975:0,QE,0.0
QE:DOID:0110975:1,QE,0.0
QE:DOID:4306:0,QE,0.0
QE:DOID:4306:1,QE,0.0
QE:DOID:2876:0,QE,0.0
QE:DOID:2876:1,QE,0.0
QE:DOID:0060983:0,QE,0.0
QE:DOID:0060556:0,QE,0.0
QE:DOID:0060556:1,QE,0.0
QE:DOID:468:0,QE,0.0
QE:DOID:468:1,QE,0.0
QE:DOID:0080474:0,QE,0.0
QE:DOID:0080474:1,QE,0.0
QE:DOID:0111303:0,QE,0.0
QE:DOID:0111303:1,QE,0.0
QE:DOID:5851:0,QE,0.0
QE:DOID:3456:0,QE,0.0
QE:DOID:3456:1,QE,0.0
QE:DOID:8292:0,QE,0.0
QE:DOID:0110722:0,QE,0.0
QE:DOID:0110722:1,QE,0.0
QE:DOID:13791:0,QE,0.0
QE:DOID:13791:1,QE,0.0
QE:DOID:0111447:0,QE,0.0
QE:DOID:0111447:1,QE,0.0
QE:DOID:0111896:0,QE,0.0
QE:DOID:0111896:1,QE,0.0
QE:DOID:0080881:0,QE,0.0
QE:DOID:0050716:0,QE,0.0
QE:DOID:0050716:1,QE,0.0
QE:DOID:0070226:0,QE,0.0
QE:DOID:0070226:1,QE,0.0
QE:DOID:0110131:0,QE,0.0
QE:DOID:0110131:1,QE,0.0
QE:DOID:0111602:0,QE,0.0
QE:DOID:0111602:1,QE,0.0
QE:DOID:13942:0,QE,0.0
QE:DOID:13942:1,QE,0.0
QE:DOID:0061146:0,QE,0.0
QE:DOID:0061146:1,QE,0.0
QE:DOID:12858:0,QE,0.0
QE:DOID:12858:1,QE,0.0
QE:DOID:0080522:0,QE,0.0
QE:DOID:0080522:1,QE,0.0
QE:DOID:0070419:0,QE,0.0
QE:DOID:0070419:1,QE,0.0
QE:DOID:0081315:0,QE,0.0
QE:DOID:0081315:1,QE,0.0
QE:DOID:501:0,QE,0.0
QE:DOID:501:1,QE,0.0
QE:DOID:0050660:0,QE,0.0
QE:DOID:0112009:0,QE,0.0
QE:DOID:0112009:1,QE,0.0
QE:DOID:0110732:0,QE,0.0
QE:DOID:0110732:1,QE,0.0
QE:DOID:0050050:0,QE,0.0
QE:DOID:0050050:1,QE,0.0
QE:DOID:0070100:0,QE,0.0
QE:DOID:0070100:1,QE,0.0
QE:DOID:7426:0,QE,0.0
QE:DOID:6787:0,QE,0.0
QE:DOID:6787:1,QE,0.0
QE:DOID:0080824:0,QE,0.0
QE:DOID:0040051:0,QE,0.0
QE:DOID:0040051:1,QE,0.0
QE:DOID:0080879:0,QE,0.0
QE:DOID:0080879:1,QE,0.0
QE:DOID:0070442:0,QE,0.0
QE:DOID:0070442:1,QE,0.0
QE:DOID:4781:0,QE,0.0
QE:DOID:0060378:0,QE,0.0
QE:DOID:0060378:1,QE,0.0
QE:DOID:0111955:0,QE,0.0
QE:DOID:0111955:1,QE,0.0
QE:DOID:0081276:0,QE,0.0
QE:DOID:0081276:1,QE,0.0
QE:DOID:0050169:0,QE,0.0
QE:DOID:0080369:0,QE,0.0
QE:DOID:0111659:0,QE,0.0
QE:DOID:0111659:1,QE,0.0
QE:DOID:0111619:0,QE,0.0
QE:DOID:0111619:1,QE,0.0
QE:DOID:0050740:0,QE,0.0
QE:DOID:0050740:1,QE,0.0
QE:DOID:0111848:0,QE,0.0
QE:DOID:0111848:1,QE,0.0
QE:DOID:0070068:0,QE,0.0
QE:DOID:0070068:1,QE,0.0
QE:DOID:0060375:0,QE,0.0
QE:DOID:0060375:1,QE,0.0
QE:DOID:0111735:0,QE,0.0
QE:DOID:0111735:1,QE,0.0
QE:DOID:0060514:0,QE,0.0
QE:DOID:0060514:1,QE,0.0
QE:DOID:0110038:0,QE,0.0
QE:DOID:0110038:1,QE,0.0
QE:DOID:0111261:0,QE,0.0
QE:DOID:0111261:1,QE,0.0
QE:DOID:1573:0,QE,0.0
QE:DOID:0050753:0,QE,1.0
QE:DOID:11120:0,QE,0.0
QE:DOID:11120:1,QE,0.0
QE:DOID:7962:0,QE,0.0
QE:DOID:11718:0,QE,0.0
QE:DOID:1241:0,QE,0.0
QE:DOID:1241:1,QE,0.0
QE:DOID:0050765:0,QE,0.0
QE:DOID:0070653:0,QE,0.0
QE:DOID:0070653:1,QE,0.0
QE:DOID:11031:0,QE,0.0
QE:DOID:0060927:0,QE,0.0
QE:DOID:0060927:1,QE,0.0
QE:DOID:0060253:0,QE,0.0
QE:DOID:11042:0,QE,0.0
QE:DOID:11042:1,QE,0.0
QE:DOID:8634:0,QE,0.0
QE:DOID:8634:1,QE,0.0
QE:DOID:0060643:0,QE,0.0
QE:DOID:11282:0,QE,0.0
QE:DOID:11282:1,QE,0.0
QE:DOID:3857:0,QE,0.0
QE:DOID:3857:1,QE,0.0
QE:DOID:11472:0,QE,0.0
QE:DOID:11472:1,QE,0.0
QE:DOID:0070481:0,QE,0.0
QE:DOID:0070481:1,QE,0.0
QE:DOID:0061163:0,QE,0.0
QE:DOID:0110934:0,QE,0.0
QE:DOID:0110934:1,QE,0.0
QE:DOID:1935:0,QE,0.0
QE:DOID:11227:0,QE,0.0
QE:DOID:11227:1,QE,0.3333333333333333
QE:DOID:2568:0,QE,0.0
QE:DOID:8506:0,QE,0.0
QE:DOID:5634:0,QE,0.0
QE:DOID:5634:1,QE,0.0
QE:DOID:0060821:0,QE,0.0
QE:DOID:0060821:1,QE,0.0
QE:DOID:0081262:0,QE,0.0
QE:DOID:0081015:0,QE,0.0
QE:DOID:4044:0,QE,0.0
QE:DOID:4044:1,QE,0.0
QE:DOID:397:0,QE,0.0
QE:DOID:397:1,QE,0.0
QE:DOID:710:0,QE,0.0
QE:DOID:710:1,QE,0.0
QE:DOID:2444:0,QE,0.0
QE:DOID:0050693:0,QE,0.0
QE:DOID:0050693:1,QE,0.0
QE:DOID:0110085:0,QE,0.0
QE:DOID:0110085:1,QE,0.0
QE:DOID:1436:0,QE,0.0
QE:DOID:0050925:0,QE,0.0
QE:DOID:0050925:1,QE,0.0
QE:DOID:0051002:0,QE,0.0
QE:DOID:0060457:0,QE,0.0
QE:DOID:0060457:1,QE,0.0
QE:DOID:5744:0,QE,0.0
QE:DOID:5744:1,QE,0.0
QE:DOID:0111802:0,QE,0.0
QE:DOID:0111802:1,QE,0.0
QE:DOID:12935:0,QE,0.0
QE:DOID:12935:1,QE,0.0
QE:DOID:9182:0,QE,0.0
QE:DOID:0112049:0,QE,0.0
QE:DOID:0112049:1,QE,0.0
QE:DOID:1234:0,QE,0.0
QE:DOID:1234:1,QE,0.0
QE:DOID:100:0,QE,0.0
QE:DOID:100:1,QE,0.0
QE:DOID:0050895:0,QE,0.0
QE:DOID:0080559:0,QE,0.0
QE:DOID:0080559:1,QE,0.0
QE:DOID:8738:0,QE,0.0
QE:DOID:8738:1,QE,0.0
QE:DOID:0070071:0,QE,0.0
QE:DOID:0070071:1,QE,0.0
QE:DOID:9088:0,QE,0.0
QE:DOID:0110741:0,QE,0.0
QE:DOID:0110741:1,QE,0.0
QE:DOID:0112313:0,QE,0.0
QE:DOID:0070174:0,QE,0.0
QE:DOID:0070174:1,QE,0.0
QE:DOID:0110785:0,QE,0.25
QE:DOID:0110785:1,QE,0.0
QE:DOID:5511:0,QE,0.0
QE:DOID:5511:1,QE,0.0
QE:DOID:775:0,QE,0.0
QE:DOID:775:1,QE,0.0
QE:DOID:8864:0,QE,0.0
QE:DOID:8864:1,QE,0.0
QE:DOID:6448:0,QE,0.0
QE:DOID:0111494:0,QE,0.0
QE:DOID:0111494:1,QE,0.0
QE:DOID:5750:0,QE,0.0
QE:DOID:5750:1,QE,0.0
QE:DOID:5297:0,QE,0.0
QE:DOID:5297:1,QE,0.0
QE:DOID:13498:0,QE,0.0
QE:DOID:9368:0,QE,0.0
QE:DOID:0060207:0,QE,0.0
QE:DOID:0060207:1,QE,0.0
QE:DOID:0061123:0,QE,0.0
QE:DOID:14557:0,QE,0.0
QE:DOID:14557:1,QE,0.0
QE:DOID:0112243:0,QE,0.0
QE:DOID:0112243:1,QE,0.0
QE:DOID:0080655:0,QE,0.0
QE:DOID:0111639:0,QE,0.0
QE:DOID:0111639:1,QE,0.0
QE:DOID:6367:0,QE,0.0
QE:DOID:6367:1,QE,0.0
QE:DOID:3330:0,QE,0.0
QE:DOID:0061029:0,QE,0.0
QE:DOID:0061029:1,QE,0.0
QE:DOID:0111251:0,QE,0.0
QE:DOID:0111251:1,QE,0.0
QE:DOID:5700:0,QE,0.0
QE:DOID:5700:1,QE,0.0
QE:DOID:0070268:0,QE,0.0
QE:DOID:0070268:1,QE,0.0
QE:DOID:5384:0,QE,0.0
QE:DOID:5384:1,QE,0.0
QE:DOID:4843:0,QE,0.0
QE:DOID:4843:1,QE,0.0
QE:DOID:0050794:0,QE,0.0
QE:DOID:0050575:0,QE,0.0
QE:DOID:8411:0,QE,0.0
QE:DOID:8411:1,QE,0.0
QE:DOID:13664:0,QE,0.0
QE:DOID:13664:1,QE,0.0
QE:DOID:9538:0,QE,0.0
QE:DOID:9538:1,QE,0.0
QE:DOID:0051041:0,QE,0.0
QE:DOID:13113:0,QE,0.0
QE:DOID:0112297:0,QE,0.0
QE:DOID:0112297:1,QE,0.0
QE:DOID:13450:0,QE,0.0
QE:DOID:13450:1,QE,0.0
QE:DOID:5232:0,QE,0.0
QE:DOID:0050842:0,QE,0.0
QE:DOID:10864:0,QE,0.0
QE:DOID:10864:1,QE,0.0
QE:DOID:0111739:0,QE,0.0
QE:DOID:0111739:1,QE,0.0
QE:DOID:0070575:0,QE,0.0
QE:DOID:0070575:1,QE,0.125
QE:DOID:7408:0,QE,0.0
QE:DOID:7408:1,QE,0.0
QE:DOID:0060572:0,QE,0.0
QE:DOID:4927:0,QE,0.0
QE:DOID:4927:1,QE,0.0
QE:DOID:1470:0,QE,0.0
QE:DOID:1470:1,QE,0.0
QE:DOID:0070403:0,QE,0.0
QE:DOID:0070403:1,QE,0.0
QE:DOID:11151:0,QE,0.0
QE:DOID:1415:0,QE,0.0
QE:DOID:1415:1,QE,0.0
QE:DOID:0050854:0,QE,0.0
QE:DOID:0050854:1,QE,0.0
QE:DOID:0060130:0,QE,0.0
QE:DOID:0111431:0,QE,0.0
QE:DOID:0111431:1,QE,0.0
QE:DOID:0110612:0,QE,0.0
QE:DOID:0110612:1,QE,0.0
QE:DOID:0081415:0,QE,0.0
QE:DOID:0081415:1,QE,0.0
QE:DOID:0070179:0,QE,0.0
QE:DOID:0070179:1,QE,0.0
QE:DOID:6037:0,QE,0.0
QE:DOID:6037:1,QE,0.0
QE:DOID:0080126:0,QE,0.0
QE:DOID:0080126:1,QE,0.0
QE:DOID:9948:0,QE,0.0
QE:DOID:0112248:0,QE,0.0
QE:DOID:0112248:1,QE,0.0
QE:DOID:0112256:0,QE,0.0
QE:DOID:0112256:1,QE,0.0
QE:DOID:1073:0,QE,0.14285714285714285
QE:DOID:0110892:0,QE,0.0
QE:DOID:0110892:1,QE,0.0
QE:DOID:0110194:0,QE,0.0
QE:DOID:0110194:1,QE,0.0
QE:DOID:14768:0,QE,0.0
QE:DOID:14768:1,QE,0.0
QE:DOID:0060298:0,QE,0.0
QE:DOID:0111409:0,QE,0.0
QE:DOID:0111409:1,QE,0.0
QE:DOID:0110069:0,QE,0.0
QE:DOID:0110069:1,QE,0.0
QE:DOID:4006:0,QE,0.0
QE:DOID:4006:1,QE,0.0
QE:DOID:1931:0,QE,0.0
QE:DOID:0110886:0,QE,0.0
QE:DOID:0110886:1,QE,0.0
QE:DOID:0080438:0,QE,0.0
QE:DOID:0080438:1,QE,0.0
QE:DOID:0040001:0,QE,0.0
QE:DOID:670:0,QE,0.0
QE:DOID:0050579:0,QE,0.1111111111111111
QE:DOID:0050579:1,QE,0.0
QE:DOID:0081326:0,QE,0.0
QE:DOID:0081326:1,QE,0.0
QE:DOID:447:0,QE,0.0
QE:DOID:447:1,QE,0.0
QE:DOID:5112:0,QE,0.0
QE:DOID:5112:1,QE,0.0
QE:DOID:0112328:0,QE,0.0
QE:DOID:0112328:1,QE,0.0
QE:DOID:14181:0,QE,0.0
QE:DOID:1115:0,QE,0.1111111111111111
QE:DOID:1115:1,QE,1.0
QE:DOID:4848:0,QE,1.0
QE:DOID:4848:1,QE,0.5
QE:DOID:2960:0,QE,0.0
QE:DOID:2960:1,QE,0.0
QE:DOID:0110659:0,QE,0.0
QE:DOID:0110659:1,QE,0.0
QE:DOID:0080846:0,QE,0.0
QE:DOID:0080846:1,QE,0.0
QE:DOID:11488:0,QE,0.0
QE:DOID:0060474:0,QE,0.0
QE:DOID:0060474:1,QE,0.0
QE:DOID:4885:0,QE,0.0
QE:DOID:4885:1,QE,0.0
QE:DOID:2352:0,QE,0.0
QE:DOID:2352:1,QE,0.0
QE:DOID:7586:0,QE,0.0
QE:DOID:7586:1,QE,0.0
QE:DOID:0060775:0,QE,0.0
QE:DOID:0060775:1,QE,0.0
QE:DOID:9620:0,QE,0.0
QE:DOID:9620:1,QE,0.0
QE:DOID:0050814:0,QE,0.0
QE:DOID:0050814:1,QE,0.0
QE:DOID:1776:0,QE,0.0
QE:DOID:1776:1,QE,0.0
QE:DOID:275:0,QE,1.0
QE:DOID:275:1,QE,1.0
QE:DOID:0112224:0,QE,0.0
QE:DOID:0112224:1,QE,0.0
QE:DOID:1869:0,QE,0.0
QE:DOID:0112045:0,QE,0.5
QE:DOID:0112045:1,QE,0.0
QE:DOID:13196:0,QE,0.0
QE:DOID:6676:0,QE,0.0
QE:DOID:6676:1,QE,0.0
QE:DOID:0070533:0,QE,0.0
QE:DOID:0070533:1,QE,0.0
QE:DOID:0080071:0,QE,0.0
QE:DOID:0080071:1,QE,0.0
QE:DOID:0111375:0,QE,0.0
QE:DOID:0111375:1,QE,0.0
QE:DOID:1254:0,QE,0.0
QE:DOID:1254:1,QE,0.0
QE:DOID:0050457:0,QE,0.0
QE:DOID:0050457:1,QE,0.0
QE:DOID:0110853:0,QE,0.0
QE:DOID:0110853:1,QE,0.0
QE:DOID:0050935:0,QE,0.0
QE:DOID:9240:0,QE,0.0
QE:DOID:9240:1,QE,0.0
QE:DOID:0081186:0,QE,0.0
QE:DOID:8544:0,QE,0.0
QE:DOID:8544:1,QE,0.0
QE:DOID:9502:0,QE,0.0
QE:DOID:9502:1,QE,0.0
QE:DOID:2297:0,QE,0.0
QE:DOID:2297:1,QE,0.0
QE:DOID:0060653:0,QE,0.0
QE:DOID:0060653:1,QE,0.0
QE:DOID:0060310:0,QE,0.0
QE:DOID:0060310:1,QE,0.0
QE:DOID:13649:0,QE,0.0
QE:DOID:0110752:0,QE,0.0
QE:DOID:0110752:1,QE,0.0
QE:DOID:4376:0,QE,0.0
QE:DOID:4376:1,QE,0.0
QE:DOID:0112171:0,QE,0.0
QE:DOID:0112171:1,QE,0.0
QE:DOID:0070649:0,QE,0.0
QE:DOID:4943:0,QE,0.0
QE:DOID:0110109:0,QE,0.0
QE:DOID:0110109:1,QE,0.0
QE:DOID:0070525:0,QE,0.0
QE:DOID:0070525:1,QE,0.0
QE:DOID:2615:0,QE,0.0
QE:DOID:2615:1,QE,0.2
QE:DOID:0050847:0,QE,0.0
QE:DOID:0111217:0,QE,0.0
QE:DOID:0111217:1,QE,0.0
QE:DOID:0111147:0,QE,0.0
QE:DOID:0111533:0,QE,0.0
QE:DOID:0111533:1,QE,0.0
QE:DOID:0050161:0,QE,0.0
QE:DOID:9622:0,QE,0.0
QE:DOID:5169:0,QE,0.0
QE:DOID:3177:0,QE,0.0
QE:DOID:0080776:0,QE,0.0
QE:DOID:0080776:1,QE,0.0
QE:DOID:7236:0,QE,0.0
QE:DOID:5830:0,QE,0.0
QE:DOID:5830:1,QE,0.0
QE:DOID:1639:0,QE,0.0
QE:DOID:1639:1,QE,0.0
QE:DOID:1631:0,QE,0.0
QE:DOID:1631:1,QE,0.0
QE:DOID:0111228:0,QE,0.0
QE:DOID:0111228:1,QE,0.0
QE:DOID:8725:0,QE,0.0
QE:DOID:8725:1,QE,0.0
QE:DOID:1525:0,QE,0.0
QE:DOID:1525:1,QE,0.0
QE:DOID:2485:0,QE,0.0
QE:DOID:2485:1,QE,0.0
QE:DOID:11338:0,QE,0.0
QE:DOID:11338:1,QE,0.0
QE:DOID:7634:0,QE,0.0
QE:DOID:5940:0,QE,0.0
QE:DOID:5940:1,QE,0.0
QE:DOID:10611:0,QE,0.0
QE:DOID:10611:1,QE,0.0
QE:DOID:3767:0,QE,0.0
QE:DOID:0070526:0,QE,0.0
QE:DOID:0070526:1,QE,0.0
QE:DOID:14453:0,QE,0.0
QE:DOID:14453:1,QE,0.0
QE:DOID:4773:0,QE,0.0
QE:DOID:0061020:0,QE,0.0
QE:DOID:0061020:1,QE,0.0
QE:DOID:0070574:0,QE,0.0
QE:DOID:0070574:1,QE,0.0
QE:DOID:3265:0,QE,0.0
QE:DOID:3265:1,QE,0.0
QE:DOID:0111887:0,QE,0.0
QE:DOID:0111887:1,QE,0.0
QE:DOID:0112155:0,QE,0.0
QE:DOID:0112155:1,QE,0.0
QE:DOID:13096:0,QE,0.0
QE:DOID:13096:1,QE,0.0
QE:DOID:0080709:0,QE,0.0
QE:DOID:0061018:0,QE,0.0
QE:DOID:0061018:1,QE,0.0
QE:DOID:9631:0,QE,0.0
QE:DOID:5536:0,QE,0.0
QE:DOID:5536:1,QE,0.0
QE:DOID:0081014:0,QE,0.0
QE:DOID:0050959:0,QE,0.0
QE:DOID:6039:0,QE,0.0
QE:DOID:6039:1,QE,0.0
QE:DOID:0080867:0,QE,0.1111111111111111
QE:DOID:9132:0,QE,0.0
QE:DOID:9132:1,QE,0.0
QE:DOID:10264:0,QE,0.0
QE:DOID:1584:0,QE,0.0
QE:DOID:1584:1,QE,0.0
QE:DOID:9181:0,QE,0.0
QE:DOID:9181:1,QE,0.0
QE:DOID:0080771:0,QE,0.0
QE:DOID:0080771:1,QE,0.0
QE:DOID:7531:0,QE,0.0
QE:DOID:7531:1,QE,0.0
QE:DOID:12712:0,QE,0.0
QE:DOID:12712:1,QE,0.0
QE:DOID:2640:0,QE,0.0
QE:DOID:2640:1,QE,0.0
QE:DOID:0050710:0,QE,0.0
QE:DOID:0050710:1,QE,0.0
QE:DOID:8619:0,QE,0.0
QE:DOID:8619:1,QE,0.0
QE:DOID:9273:0,QE,0.0
QE:DOID:9273:1,QE,0.0
QE:DOID:0061189:0,QE,0.0
QE:DOID:0111835:0,QE,0.0
QE:DOID:0111835:1,QE,0.0
QE:DOID:0080605:0,QE,0.0
QE:DOID:11720:0,QE,0.0
QE:DOID:11720:1,QE,0.0
QE:DOID:0080176:0,QE,0.0
QE:DOID:4438:0,QE,0.0
QE:DOID:4438:1,QE,0.0
QE:DOID:0110176:0,QE,0.0
QE:DOID:0110176:1,QE,0.0
QE:DOID:0081094:0,QE,0.0
QE:DOID:0081094:1,QE,0.0
QE:DOID:0111996:0,QE,0.0
QE:DOID:0111996:1,QE,0.0
QE:DOID:0060614:0,QE,0.0
QE:DOID:0060614:1,QE,0.0
QE:DOID:11335:0,QE,0.0
QE:DOID:11335:1,QE,0.0
QE:DOID:0081043:0,QE,0.0
QE:DOID:7609:0,QE,0.0
QE:DOID:7609:1,QE,0.0
QE:DOID:4432:0,QE,0.0
QE:DOID:4432:1,QE,0.0
QE:DOID:14495:0,QE,0.0
QE:DOID:14495:1,QE,0.0
QE:DOID:12537:0,QE,0.0
QE:DOID:12537:1,QE,0.0
QE:DOID:0110662:0,QE,0.125
QE:DOID:0110662:1,QE,0.0
QE:DOID:2392:0,QE,0.0
QE:DOID:2392:1,QE,0.0
QE:DOID:3559:0,QE,0.0
QE:DOID:3559:1,QE,0.0
QE:DOID:10075:0,QE,0.0
QE:DOID:10075:1,QE,0.0
QE:DOID:0060902:0,QE,0.0
QE:DOID:0060902:1,QE,0.0
QE:DOID:0050116:0,QE,0.0
QE:DOID:0112266:0,QE,0.0
QE:DOID:0112266:1,QE,0.0
QE:DOID:0060224:0,QE,0.0
QE:DOID:0060224:1,QE,0.0
QE:DOID:0081110:0,QE,0.0
QE:DOID:0080710:0,QE,0.0
QE:DOID:0060654:0,QE,0.0
QE:DOID:0060301:0,QE,0.0
QE:DOID:0060703:0,QE,0.0
QE:DOID:0060703:1,QE,0.0
QE:DOID:5977:0,QE,0.0
QE:DOID:5977:1,QE,0.0
QE:DOID:9011:0,QE,0.0
QE:DOID:9011:1,QE,0.0
QE:DOID:3803:0,QE,0.0
QE:DOID:3803:1,QE,0.0
QE:DOID:5621:0,QE,0.0
QE:DOID:5621:1,QE,0.0
QE:DOID:0080175:0,QE,0.0
QE:DOID:0070645:0,QE,0.0
QE:DOID:0070645:1,QE,0.0
QE:DOID:7996:0,QE,0.0
QE:DOID:0111448:0,QE,0.0
QE:DOID:0111448:1,QE,0.0
QE:DOID:0110877:0,QE,0.0
QE:DOID:0110877:1,QE,0.0
QE:DOID:0050889:0,QE,0.0
QE:DOID:11502:0,QE,0.0
QE:DOID:11502:1,QE,0.0
QE:DOID:161:0,QE,0.0
QE:DOID:8517:0,QE,0.0
QE:DOID:0061205:0,QE,0.0
QE:DOID:14049:0,QE,0.0
QE:DOID:14049:1,QE,0.0
QE:DOID:0070128:0,QE,0.0
QE:DOID:0070128:1,QE,0.0
QE:DOID:0111589:0,QE,0.0
QE:DOID:0111589:1,QE,0.0
QE:DOID:0111481:0,QE,0.0
QE:DOID:0111481:1,QE,0.0
QE:DOID:13812:0,QE,0.0
QE:DOID:13812:1,QE,0.0
QE:DOID:14140:0,QE,0.0
QE:DOID:3691:0,QE,0.0
QE:DOID:3691:1,QE,0.0
QE:DOID:0060930:0,QE,0.0
QE:DOID:0061084:0,QE,0.0
QE:DOID:10993:0,QE,0.0
QE:DOID:10993:1,QE,0.0
QE:DOID:0110832:0,QE,0.0
QE:DOID:0110832:1,QE,0.0
QE:DOID:0111340:0,QE,0.0
QE:DOID:0111340:1,QE,0.0
QE:DOID:10516:0,QE,0.0
QE:DOID:0110889:0,QE,0.0
QE:DOID:0110889:1,QE,0.0
QE:DOID:0060384:0,QE,0.0
QE:DOID:0060384:1,QE,0.0
QE:DOID:255:0,QE,0.25
QE:DOID:0080398:0,QE,0.0
QE:DOID:0080398:1,QE,0.0
QE:DOID:0110977:0,QE,0.0
QE:DOID:0110977:1,QE,0.0
QE:DOID:0051061:0,QE,0.0
QE:DOID:0051061:1,QE,0.0
QE:DOID:0081428:0,QE,0.0
QE:DOID:1400:0,QE,0.0
QE:DOID:0061187:0,QE,0.0
QE:DOID:0110735:0,QE,0.0
QE:DOID:0110735:1,QE,0.0
QE:DOID:0070218:0,QE,0.0
QE:DOID:0070218:1,QE,0.0
QE:DOID:332:0,QE,0.0
QE:DOID:332:1,QE,0.0
QE:DOID:10132:0,QE,0.0
QE:DOID:0111875:0,QE,0.0
QE:DOID:0111875:1,QE,0.0
QE:DOID:0110657:0,QE,0.0
QE:DOID:0110657:1,QE,0.0
QE:DOID:4388:0,QE,0.0
QE:DOID:4388:1,QE,0.0
QE:DOID:0070543:0,QE,0.0
QE:DOID:0070543:1,QE,0.0
QE:DOID:0080127:0,QE,0.125
QE:DOID:0080127:1,QE,0.0
QE:DOID:0110323:0,QE,0.0
QE:DOID:0110323:1,QE,0.0
QE:DOID:0050945:0,QE,0.0
QE:DOID:0050850:0,QE,0.0
QE:DOID:5475:0,QE,0.0
QE:DOID:5475:1,QE,0.0
QE:DOID:0111500:0,QE,0.0
QE:DOID:0111500:1,QE,0.0
QE:DOID:0060825:0,QE,0.0
QE:DOID:0060825:1,QE,0.0
QE:DOID:0111978:0,QE,0.0
QE:DOID:0111978:1,QE,0.0
QE:DOID:0111488:0,QE,0.0
QE:DOID:0111488:1,QE,0.2
QE:DOID:0111421:0,QE,0.0
QE:DOID:0111421:1,QE,0.0
QE:DOID:0110353:0,QE,0.0
QE:DOID:0110353:1,QE,0.0
QE:DOID:0070569:0,QE,0.0
QE:DOID:0070569:1,QE,0.0
QE:DOID:0070363:0,QE,0.0
QE:DOID:0070363:1,QE,0.0
QE:DOID:0050143:0,QE,0.0
QE:DOID:0110682:0,QE,0.0
QE:DOID:0110682:1,QE,0.2
QE:DOID:4491:0,QE,0.0
QE:DOID:4491:1,QE,0.0
QE:DOID:0112115:0,QE,0.0
QE:DOID:0112115:1,QE,0.0
QE:DOID:0080877:0,QE,0.0
QE:DOID:0080376:0,QE,0.0
QE:DOID:0080376:1,QE,0.0
QE:DOID:3029:0,QE,0.0
QE:DOID:3029:1,QE,0.0
QE:DOID:0112064:0,QE,0.0
QE:DOID:0112064:1,QE,0.0
QE:DOID:11887:0,QE,1.0
QE:DOID:11887:1,QE,1.0
QE:DOID:6004:0,QE,0.0
QE:DOID:6004:1,QE,0.0
QE:DOID:13100:0,QE,0.0
QE:DOID:6179:0,QE,0.0
QE:DOID:1498:0,QE,0.0
QE:DOID:1498:1,QE,0.0
QE:DOID:663:0,QE,0.0
QE:DOID:663:1,QE,0.0
QE:DOID:5117:0,QE,0.0
QE:DOID:5117:1,QE,0.0
QE:DOID:8578:0,QE,0.0
QE:DOID:8578:1,QE,0.0
QE:DOID:0050958:0,QE,0.0
QE:DOID:9281:0,QE,0.0
QE:DOID:9281:1,QE,0.0
QE:DOID:0111973:0,QE,0.0
QE:DOID:0111973:1,QE,0.0
QE:DOID:0111089:0,QE,0.0
QE:DOID:0111089:1,QE,0.0
QE:DOID:3617:0,QE,0.0
QE:DOID:3617:1,QE,0.0
QE:DOID:0110155:0,QE,0.0
QE:DOID:0110155:1,QE,0.0
QE:DOID:7685:0,QE,0.0
QE:DOID:0080840:0,QE,0.0
QE:DOID:0050936:0,QE,0.0
QE:DOID:0050963:0,QE,0.0
QE:DOID:0050542:0,QE,0.0
QE:DOID:0110469:0,QE,0.0
