qid,type,rr
QH:DOID:13921:0,QH,0.16666666666666666
QH:DOID:0111665:0,QH,0.0
QH:DOID:0112227:0,QH,0.0
QH:DOID:13306:0,QH,0.0
QH:DOID:0111706:0,QH,0.0
QH:DOID:0060391:0,QH,0.14285714285714285
QH:DOID:5044:0,QH,0.2
QH:DOID:0080711:0,QH,0.0
QH:DOID:0111802:0,QH,0.0
QH:DOID:0051021:0,QH,0.14285714285714285
QH:DOID:0110712:0,QH,0.0
QH:DOID:3141:0,QH,0.0
QH:DOID:0070010:0,QH,0.0
QH:DOID:0111565:0,QH,0.0
QH:DOID:0070415:0,QH,0.0
QH:DOID:8677:0,QH,0.0
QH:DOID:12842:0,QH,0.0
QH:DOID:11100:0,QH,0.0
QH:DOID:0111499:0,QH,0.0
QH:DOID:0080175:0,QH,1.0
QH:DOID:0080507:0,QH,0.0
QH:DOID:0111169:0,QH,0.0
QH:DOID:0050854:0,QH,0.0
QH:DOID:0050750:0,QH,0.1
QH:DOID:10074:0,QH,0.0
QH:DOID:0060772:0,QH,0.2
QH:DOID:11329:0,QH,0.0
QH:DOID:10039:0,QH,0.25
QH:DOID:0112313:0,QH,0.25
QH:DOID:0111229:0,QH,0.1
QH:DOID:0080200:0,QH,0.5
QH:DOID:0070635:0,QH,0.25
QH:DOID:0050198:0,QH,0.0
QH:DOID:9622:0,QH,0.1111111111111111
QH:DOID:11812:0,QH,0.2
QH:DOID:0090027:0,QH,0.0
QH:DOID:0080692:0,QH,0.5
QH:DOID:5648:0,QH,0.0
QH:DOID:11603:0,QH,0.0
QH:DOID:1638:0,QH,0.0
QH:DOID:2581:0,QH,0.0
QH:DOID:3798:0,QH,0.5
QH:DOID:0050868:0,QH,1.0
QH:DOID:882:0,QH,0.0
QH:DOID:11302:0,QH,0.0
QH:DOID:0111887:0,QH,0.14285714285714285
QH:DOID:7016:0,QH,0.125
QH:DOID:0111023:0,QH,0.1111111111111111
QH:DOID:0081451:0,QH,0.0
QH:DOID:0050847:0,QH,0.2
QH:DOID:0050870:0,QH,0.3333333333333333
QH:DOID:0050480:0,QH,0.1
QH:DOID:0111354:0,QH,0.16666666666666666
QH:DOID:0080274:0,QH,0.0
QH:DOID:0070011:0,QH,0.125
QH:DOID:10488:0,QH,0.0
QH:DOID:4964:0,QH,0.0
QH:DOID:0070482:0,QH,0.0
QH:DOID:0110997:0,QH,0.0
QH:DOID:0070030:0,QH,0.25
QH:DOID:2345:0,QH,0.0
QH:DOID:0111259:0,QH,0.0
QH:DOID:0050548:0,QH,0.2
QH:DOID:0060543:0,QH,0.0
QH:DOID:12971:0,QH,0.0
QH:DOID:3093:0,QH,0.14285714285714285
QH:DOID:0060949:0,QH,0.0
QH:DOID:0080788:0,QH,0.0
QH:DOID:0111370:0,QH,0.2
QH:DOID:0111704:0,QH,0.0
QH:DOID:0081248:0,QH,0.0
QH:DOID:0070097:0,QH,0.125
QH:DOID:0080980:0,QH,0.2
QH:DOID:0060879:0,QH,0.0
QH:DOID:5221:0,QH,0.14285714285714285
QH:DOID:0050041:0,QH,0.125
QH:DOID:0050426:0,QH,0.0
QH:DOID:0110034:0,QH,0.16666666666666666
QH:DOID:0050059:0,QH,0.5
QH:DOID:9857:0,QH,0.0
QH:DOID:14133:0,QH,0.0
QH:DOID:1325:0,QH,0.0
QH:DOID:0050432:0,QH,0.0
QH:DOID:0070428:0,QH,0.0
QH:DOID:0060575:0,QH,0.1111111111111111
QH:DOID:626:0,QH,0.0
QH:DOID:0080930:0,QH,1.0
QH:DOID:1394:0,QH,0.5
QH:DOID:0051052:0,QH,0.0
QH:DOID:2834:0,QH,0.16666666666666666
QH:DOID:0111865:0,QH,0.0
QH:DOID:0112177:0,QH,0.0
QH:DOID:3803:0,QH,0.0
QH:DOID:0050809:0,QH,0.0
QH:DOID:0014667:0,QH,0.125
QH:DOID:724:0,QH,0.0
QH:DOID:345:0,QH,0.0
QH:DOID:5196:0,QH,0.25
QH:DOID:2048:0,QH,0.125
QH:DOID:0080344:0,QH,0.0
QH:DOID:0111019:0,QH,0.25
QH:DOID:0060291:0,QH,0.0
QH:DOID:201:0,QH,0.0
QH:DOID:0080535:0,QH,0.0
QH:DOID:0051004:0,QH,1.0
QH:DOID:14151:0,QH,0.14285714285714285
QH:DOID:7696:0,QH,0.5
QH:DOID:13269:0,QH,0.0
QH:DOID:0050693:0,QH,0.0
QH:DOID:8912:0,QH,0.0
QH:DOID:782:0,QH,0.5
QH:DOID:11990:0,QH,0.0
QH:DOID:2123:0,QH,0.0
QH:DOID:0110248:0,QH,0.0
QH:DOID:0110683:0,QH,0.0
QH:DOID:0080383:0,QH,0.25
QH:DOID:0112359:0,QH,0.0
QH:DOID:0081015:0,QH,0.5
QH:DOID:0040097:0,QH,0.1111111111111111
QH:DOID:0060537:0,QH,0.0
QH:DOID:1391:0,QH,0.0
QH:DOID:1242:0,QH,0.125
QH:DOID:0111850:0,QH,0.0
QH:DOID:0070473:0,QH,0.0
QH:DOID:1100:0,QH,0.0
QH:DOID:0111486:0,QH,0.0
QH:DOID:10755:0,QH,0.0
QH:DOID:3223:0,QH,0.0
QH:DOID:0110716:0,QH,0.125
QH:DOID:0070527:0,QH,0.0
QH:DOID:0111378:0,QH,0.5
QH:DOID:60001:0,QH,0.0
QH:DOID:0050947:0,QH,0.0
QH:DOID:0112378:0,QH,0.125
QH:DOID:0060483:0,QH,0.0
QH:DOID:254:0,QH,0.25
QH:DOID:0050292:0,QH,0.0
QH:DOID:718:0,QH,0.0
QH:DOID:0080254:0,QH,1.0
QH:DOID:0110896:0,QH,0.2
QH:DOID:12466:0,QH,0.25
QH:DOID:10932:0,QH,0.0
QH:DOID:0111860:0,QH,0.0
QH:DOID:4441:0,QH,0.0
QH:DOID:790:0,QH,0.0
QH:DOID:13628:0,QH,0.0
QH:DOID:2977:0,QH,0.0
QH:DOID:0050340:0,QH,1.0
QH:DOID:0080624:0,QH,0.0
QH:DOID:1911:0,QH,0.0
QH:DOID:0070083:0,QH,0.25
QH:DOID:0110894:0,QH,0.25
QH:DOID:5295:0,QH,1.0
QH:DOID:1022:0,QH,0.0
QH:DOID:0080398:0,QH,0.25
QH:DOID:0080354:0,QH,0.0
QH:DOID:0060121:0,QH,0.0
QH:DOID:0081397:0,QH,0.0
QH:DOID:0080570:0,QH,0.25
QH:DOID:8003:0,QH,0.3333333333333333
QH:DOID:2938:0,QH,0.16666666666666666
QH:DOID:10969:0,QH,0.0
QH:DOID:0111028:0,QH,0.0
QH:DOID:0081273:0,QH,0.0
QH:DOID:9471:0,QH,0.0
QH:DOID:0060960:0,QH,0.16666666666666666
QH:DOID:0050814:0,QH,0.0
QH:DOID:2846:0,QH,0.0
QH:DOID:421:0,QH,0.0
QH:DOID:9252:0,QH,0.0
QH:DOID:0080722:0,QH,0.5
QH:DOID:1680:0,QH,0.3333333333333333
QH:DOID:10612:0,QH,1.0
QH:DOID:0111682:0,QH,1.0
QH:DOID:0060400:0,QH,0.0
QH:DOID:0110230:0,QH,0.0
QH:DOID:0060378:0,QH,0.14285714285714285
QH:DOID:0111025:0,QH,0.3333333333333333
QH:DOID:0060970:0,QH,0.0
QH:DOID:14671:0,QH,0.0
QH:DOID:60000:0,QH,0.2
QH:DOID:0050567:0,QH,0.0
QH:DOID:0060233:0,QH,0.0
QH:DOID:0090120:0,QH,0.0
QH:DOID:3165:0,QH,0.0
QH:DOID:0070260:0,QH,0.0
QH:DOID:0080839:0,QH,0.0
QH:DOID:0081058:0,QH,0.0
QH:DOID:0050546:0,QH,0.2
QH:DOID:0050768:0,QH,0.3333333333333333
QH:DOID:0070044:0,QH,0.14285714285714285
QH:DOID:1148:0,QH,0.0
QH:DOID:0060718:0,QH,0.14285714285714285
QH:DOID:12680:0,QH,0.0
QH:DOID:0070117:0,QH,0.25
QH:DOID:849:0,QH,0.25
QH:DOID:0080934:0,QH,0.1
QH:DOID:0070265:0,QH,0.0
QH:DOID:0050623:0,QH,1.0
QH:DOID:0060417:0,QH,0.0
QH:DOID:5435:0,QH,0.0
QH:DOID:8431:0,QH,0.25
QH:DOID:0050919:0,QH,0.3333333333333333
QH:DOID:0110213:0,QH,0.16666666666666666
QH:DOID:0080128:0,QH,0.3333333333333333
QH:DOID:9870:0,QH,0.0
QH:DOID:0060248:0,QH,0.0
QH:DOID:14692:0,QH,0.0
QH:DOID:0112290:0,QH,0.0
QH:DOID:0080580:0,QH,0.5
QH:DOID:1159:0,QH,1.0
QH:DOID:0110227:0,QH,0.0
QH:DOID:0070082:0,QH,0.0
QH:DOID:0111226:0,QH,0.0
QH:DOID:0050453:0,QH,0.0
QH:DOID:0110760:0,QH,0.0
QH:DOID:0080979:0,QH,0.125
QH:DOID:0112372:0,QH,0.0
QH:DOID:905:0,QH,0.0
QH:DOID:341:0,QH,0.25
QH:DOID:0070013:0,QH,0.2
QH:DOID:0112143:0,QH,0.0
QH:DOID:0060558:0,QH,0.2
QH:DOID:10934:0,QH,0.0
QH:DOID:3690:0,QH,0.14285714285714285
QH:DOID:2218:0,QH,0.5
QH:DOID:0111263:0,QH,0.0
QH:DOID:8645:0,QH,0.0
QH:DOID:14224:0,QH,0.2
QH:DOID:9146:0,QH,1.0
QH:DOID:0110114:0,QH,0.0
QH:DOID:0110644:0,QH,0.0
QH:DOID:4991:0,QH,0.0
QH:DOID:0111266:0,QH,0.0
QH:DOID:5104:0,QH,0.5
QH:DOID:12683:0,QH,0.0
QH:DOID:576:0,QH,0.0
QH:DOID:0060502:0,QH,0.1
QH:DOID:0050800:0,QH,0.5
QH:DOID:0080176:0,QH,1.0
QH:DOID:0070425:0,QH,0.0
QH:DOID:0060698:0,QH,0.0
QH:DOID:0060365:0,QH,0.0
QH:DOID:3116:0,QH,0.2
QH:DOID:0111026:0,QH,0.16666666666666666
QH:DOID:0050719:0,QH,0.0
QH:DOID:0080910:0,QH,0.0
QH:DOID:0080949:0,QH,0.0
QH:DOID:0080829:0,QH,0.0
QH:DOID:0111506:0,QH,0.0
QH:DOID:0110753:0,QH,0.0
QH:DOID:8481:0,QH,0.0
QH:DOID:0111941:0,QH,0.0
QH:DOID:12294:0,QH,0.0
QH:DOID:9339:0,QH,0.16666666666666666
QH:DOID:0060719:0,QH,0.16666666666666666
QH:DOID:1995:0,QH,0.0
QH:DOID:0111484:0,QH,0.0
QH:DOID:9063:0,QH,0.0
QH:DOID:6148:0,QH,0.0
QH:DOID:0081395:0,QH,0.0
QH:DOID:574:0,QH,0.1
QH:DOID:0112294:0,QH,0.0
QH:DOID:6193:0,QH,0.1111111111111111
QH:DOID:0070268:0,QH,0.0
QH:DOID:0111528:0,QH,0.0
QH:DOID:65:0,QH,0.0
QH:DOID:0111685:0,QH,1.0
QH:DOID:0061120:0,QH,0.0
QH:DOID:3565:0,QH,0.0
QH:DOID:4409:0,QH,0.0
QH:DOID:0112100:0,QH,0.0
QH:DOID:0060535:0,QH,0.0
QH:DOID:0060716:0,QH,0.0
QH:DOID:2121:0,QH,0.0
QH:DOID:589:0,QH,0.0
QH:DOID:0080080:0,QH,1.0
QH:DOID:0110676:0,QH,0.0
QH:DOID:0110237:0,QH,0.0
QH:DOID:77:0,QH,0.0
QH:DOID:0081001:0,QH,0.0
QH:DOID:0060263:0,QH,0.0
QH:DOID:0112169:0,QH,0.0
QH:DOID:0110831:0,QH,0.2
QH:DOID:0112309:0,QH,1.0
QH:DOID:3763:0,QH,0.3333333333333333
QH:DOID:0040091:0,QH,0.2
QH:DOID:13095:0,QH,0.1111111111111111
QH:DOID:0060768:0,QH,0.0
QH:DOID:0050424:0,QH,0.0
QH:DOID:6262:0,QH,1.0
QH:DOID:0060254:0,QH,0.0
QH:DOID:0111030:0,QH,0.0
QH:DOID:4977:0,QH,1.0
QH:DOID:1920:0,QH,0.0
QH:DOID:3120:0,QH,0.14285714285714285
QH:DOID:66:0,QH,0.5
QH:DOID:0081439:0,QH,0.1
QH:DOID:0111899:0,QH,0.0
QH:DOID:1614:0,QH,1.0
QH:DOID:1082:0,QH,1.0
QH:DOID:0060958:0,QH,0.2
QH:DOID:7144:0,QH,0.125
QH:DOID:2983:0,QH,0.0
QH:DOID:0112240:0,QH,0.0
QH:DOID:0060415:0,QH,0.0
QH:DOID:0060889:0,QH,0.0
QH:DOID:0111846:0,QH,1.0
QH:DOID:0080133:0,QH,0.16666666666666666
QH:DOID:9598:0,QH,0.0
QH:DOID:5398:0,QH,0.0
QH:DOID:0110893:0,QH,0.25
QH:DOID:0060781:0,QH,0.0
QH:DOID:0070656:0,QH,0.0
QH:DOID:0111396:0,QH,0.0
QH:DOID:0070651:0,QH,0.0
QH:DOID:4265:0,QH,0.0
QH:DOID:0110147:0,QH,0.0
QH:DOID:883:0,QH,1.0
QH:DOID:1094:0,QH,0.0
QH:DOID:3117:0,QH,0.0
QH:DOID:0111716:0,QH,0.0
QH:DOID:1338:0,QH,0.16666666666666666
QH:DOID:3388:0,QH,0.1111111111111111
QH:DOID:4552:0,QH,0.0
QH:DOID:0111017:0,QH,0.16666666666666666
QH:DOID:0050833:0,QH,0.0
QH:DOID:14308:0,QH,0.0
QH:DOID:1233:0,QH,0.0
QM:DOID:0061157:0,QM,0.0
QM:DOID:3620:0,QM,0.1111111111111111
QM:DOID:12205:0,QM,0.25
QM:DOID:0081072:0,QM,0.0
QM:DOID:10460:0,QM,0.5
QM:DOID:630:0,QM,0.0
QM:DOID:0061054:0,QM,0.0
QM:DOID:0112137:0,QM,0.125
QM:DOID:0070477:0,QM,1.0
QM:DOID:0050711:0,QM,0.0
QM:DOID:0050516:0,QM,0.5
QM:DOID:655:0,QM,0.1111111111111111
QM:DOID:2957:0,QM,0.14285714285714285
QM:DOID:9246:0,QM,0.0
QM:DOID:0051006:0,QM,0.0
QM:DOID:2590:0,QM,0.0
QM:DOID:12365:0,QM,0.125
QM:DOID:28:0,QM,0.0
QM:DOID:0050739:0,QM,0.0
QM:DOID:13724:0,QM,0.0
QM:DOID:10784:0,QM,0.3333333333333333
QM:DOID:0080204:0,QM,0.0
QM:DOID:0060545:0,QM,1.0
QM:DOID:3664:0,QM,0.0
QM:DOID:0080015:0,QM,0.3333333333333333
QM:DOID:14145:0,QM,1.0
QM:DOID:321:0,QM,0.5
QM:DOID:0050758:0,QM,0.0
QM:DOID:0060081:0,QM,1.0
QM:DOID:0112320:0,QM,0.0
QM:DOID:0111479:0,QM,0.125
QM:DOID:0110679:0,QM,0.0
QM:DOID:0070330:0,QM,0.25
QM:DOID:0080506:0,QM,1.0
QM:DOID:9790:0,QM,0.14285714285714285
QM:DOID:12217:0,QM,0.3333333333333333
QM:DOID:12246:0,QM,0.0
QM:DOID:0111712:0,QM,0.5
QM:DOID:0111070:0,QM,1.0
QM:DOID:3762:0,QM,0.25
QM:DOID:0060317:0,QM,0.5
QM:DOID:9617:0,QM,0.0
QM:DOID:0110980:0,QM,1.0
QM:DOID:4360:0,QM,1.0
QM:DOID:862:0,QM,0.0
QM:DOID:0080786:0,QM,0.0
QM:DOID:0040083:0,QM,1.0
QM:DOID:0050518:0,QM,0.2
QM:DOID:0110623:0,QM,1.0
QM:DOID:906:0,QM,0.0
QM:DOID:3229:0,QM,1.0
QM:DOID:1414:0,QM,0.5
QM:DOID:5479:0,QM,0.1
QM:DOID:0111500:0,QM,0.0
QM:DOID:0090001:0,QM,0.0
QM:DOID:14694:0,QM,0.0
QM:DOID:0060436:0,QM,0.3333333333333333
QM:DOID:490:0,QM,0.3333333333333333
QM:DOID:0060711:0,QM,1.0
QM:DOID:0050724:0,QM,1.0
QM:DOID:4166:0,QM,0.0
QM:DOID:5324:0,QM,0.5
QM:DOID:12156:0,QM,0.0
QM:DOID:4271:0,QM,0.2
QM:DOID:11558:0,QM,1.0
QM:DOID:2621:0,QM,0.0
QM:DOID:0080161:0,QM,0.3333333333333333
QM:DOID:0080388:0,QM,0.125
QM:DOID:0112246:0,QM,0.0
QM:DOID:7551:0,QM,0.0
QM:DOID:0050439:0,QM,0.0
QM:DOID:0111676:0,QM,0.0
QM:DOID:0050834:0,QM,0.5
QM:DOID:8670:0,QM,0.0
QM:DOID:0110264:0,QM,0.0
QM:DOID:712:0,QM,0.5
QM:DOID:9169:0,QM,0.0
QM:DOID:4840:0,QM,0.16666666666666666
QM:DOID:9733:0,QM,0.3333333333333333
QM:DOID:0060329:0,QM,0.5
QM:DOID:2942:0,QM,0.3333333333333333
QM:DOID:0111582:0,QM,0.0
QM:DOID:11997:0,QM,0.3333333333333333
QM:DOID:0080320:0,QM,0.0
QM:DOID:0111000:0,QM,0.5
QM:DOID:7284:0,QM,0.0
QM:DOID:5123:0,QM,1.0
QM:DOID:0050741:0,QM,0.2
QM:DOID:0112119:0,QM,0.3333333333333333
QM:DOID:0111963:0,QM,0.16666666666666666
QM:DOID:10187:0,QM,0.0
QM:DOID:0050214:0,QM,0.0
QM:DOID:9281:0,QM,0.0
QM:DOID:585:0,QM,0.5
QM:DOID:0081336:0,QM,0.0
QM:DOID:401:0,QM,0.3333333333333333
QM:DOID:4007:0,QM,0.1
QM:DOID:0112124:0,QM,0.14285714285714285
QM:DOID:3883:0,QM,0.0
QM:DOID:4974:0,QM,1.0
QM:DOID:14482:0,QM,0.0
QM:DOID:13419:0,QM,1.0
QM:DOID:0080153:0,QM,0.5
QM:DOID:3480:0,QM,0.0
QM:DOID:0061030:0,QM,0.2
QM:DOID:0080202:0,QM,0.0
QM:DOID:6088:0,QM,0.5
QM:DOID:11119:0,QM,0.0
QM:DOID:11949:0,QM,1.0
QM:DOID:2575:0,QM,0.2
QM:DOID:0081240:0,QM,0.14285714285714285
QM:DOID:0061024:0,QM,0.0
QM:DOID:9282:0,QM,0.0
QM:DOID:0110126:0,QM,1.0
QM:DOID:8476:0,QM,0.0
QM:DOID:0090011:0,QM,1.0
QM:DOID:8566:0,QM,0.0
QM:DOID:13068:0,QM,0.1111111111111111
QM:DOID:3948:0,QM,0.25
QM:DOID:863:0,QM,0.0
QM:DOID:0081334:0,QM,0.0
QM:DOID:2275:0,QM,1.0
QM:DOID:5134:0,QM,1.0
QM:DOID:0050633:0,QM,0.0
QM:DOID:8781:0,QM,0.0
QM:DOID:854:0,QM,0.0
QM:DOID:10955:0,QM,0.0
QM:DOID:0081012:0,QM,1.0
QM:DOID:1529:0,QM,1.0
QM:DOID:885:0,QM,0.3333333333333333
QM:DOID:0111037:0,QM,0.5
QM:DOID:0110224:0,QM,0.0
QM:DOID:11360:0,QM,0.0
QM:DOID:0060577:0,QM,0.3333333333333333
QM:DOID:14464:0,QM,0.0
QM:DOID:0110137:0,QM,1.0
QM:DOID:3492:0,QM,0.0
QM:DOID:2139:0,QM,0.0
QM:DOID:0111502:0,QM,1.0
QM:DOID:4919:0,QM,0.5
QM:DOID:686:0,QM,0.0
QM:DOID:12801:0,QM,1.0
QM:DOID:0060881:0,QM,1.0
QM:DOID:0050177:0,QM,0.2
QM:DOID:1229:0,QM,0.125
QM:DOID:9192:0,QM,1.0
QM:DOID:0110231:0,QM,0.2
QM:DOID:0081241:0,QM,0.0
QM:DOID:0060586:0,QM,0.2
QM:DOID:0060321:0,QM,0.0
QM:DOID:0060646:0,QM,0.25
QM:DOID:8439:0,QM,0.0
QM:DOID:7427:0,QM,0.0
QM:DOID:0080542:0,QM,0.0
QM:DOID:0080313:0,QM,0.0
QM:DOID:0112370:0,QM,1.0
QM:DOID:0111698:0,QM,0.0
QM:DOID:0050788:0,QM,0.0
QM:DOID:14699:0,QM,0.0
QM:DOID:3983:0,QM,0.0
QM:DOID:9266:0,QM,0.0
QM:DOID:3162:0,QM,1.0
QM:DOID:0070264:0,QM,0.16666666666666666
QM:DOID:10264:0,QM,0.0
QM:DOID:1003:0,QM,0.125
QM:DOID:302:0,QM,1.0
QM:DOID:3205:0,QM,1.0
QM:DOID:7188:0,QM,0.0
QM:DOID:0060917:0,QM,0.5
QM:DOID:0061117:0,QM,0.0
QM:DOID:13921:0,QM,0.125
QM:DOID:0111665:0,QM,0.0
QM:DOID:0112227:0,QM,0.0
QM:DOID:13306:0,QM,0.14285714285714285
QM:DOID:0111706:0,QM,0.0
QM:DOID:0060391:0,QM,0.0
QM:DOID:5044:0,QM,0.0
QM:DOID:0080711:0,QM,0.0
QM:DOID:0111802:0,QM,0.14285714285714285
QM:DOID:0051021:0,QM,0.0
QM:DOID:0110712:0,QM,0.0
QM:DOID:3141:0,QM,0.0
QM:DOID:0070010:0,QM,0.0
QM:DOID:0111565:0,QM,0.0
QM:DOID:0070415:0,QM,0.0
QM:DOID:8677:0,QM,0.14285714285714285
QM:DOID:12842:0,QM,0.0
QM:DOID:11100:0,QM,0.25
QM:DOID:0111499:0,QM,0.0
QM:DOID:0080175:0,QM,0.0
QM:DOID:0080507:0,QM,0.0
QM:DOID:0111169:0,QM,0.25
QM:DOID:0050854:0,QM,0.0
QM:DOID:0050750:0,QM,0.0
QM:DOID:10074:0,QM,0.0
QM:DOID:0060772:0,QM,0.0
QM:DOID:11329:0,QM,0.0
QM:DOID:10039:0,QM,0.2
QM:DOID:0112313:0,QM,1.0
QM:DOID:0111229:0,QM,0.0
QM:DOID:0080200:0,QM,0.0
QM:DOID:0070635:0,QM,0.16666666666666666
QM:DOID:0050198:0,QM,0.5
QM:DOID:9622:0,QM,1.0
QM:DOID:11812:0,QM,1.0
QM:DOID:0090027:0,QM,0.0
QM:DOID:0080692:0,QM,1.0
QM:DOID:5648:0,QM,0.0
QM:DOID:11603:0,QM,0.0
QM:DOID:1638:0,QM,0.2
QM:DOID:2581:0,QM,0.0
QM:DOID:3798:0,QM,1.0
QM:DOID:0050868:0,QM,0.0
QM:DOID:882:0,QM,0.0
QM:DOID:11302:0,QM,0.0
QM:DOID:0111887:0,QM,0.0
QM:DOID:7016:0,QM,0.5
QM:DOID:0111023:0,QM,1.0
QM:DOID:0081451:0,QM,0.0
QM:DOID:0050847:0,QM,0.3333333333333333
QM:DOID:0050480:0,QM,1.0
QM:DOID:0111354:0,QM,0.3333333333333333
QM:DOID:0080274:0,QM,0.0
QM:DOID:0070011:0,QM,1.0
QM:DOID:10488:0,QM,0.1
QM:DOID:4964:0,QM,0.0
QM:DOID:0110997:0,QM,1.0
QM:DOID:0070030:0,QM,0.0
QM:DOID:2345:0,QM,0.2
QM:DOID:0111259:0,QM,0.0
QM:DOID:0050548:0,QM,1.0
QM:DOID:0060543:0,QM,1.0
QM:DOID:12971:0,QM,0.0
QM:DOID:3093:0,QM,0.0
QM:DOID:0060949:0,QM,0.125
QM:DOID:0080788:0,QM,1.0
QM:DOID:0111370:0,QM,0.0
QM:DOID:0111704:0,QM,0.14285714285714285
QM:DOID:0081248:0,QM,0.3333333333333333
QM:DOID:0070097:0,QM,0.5
QM:DOID:0080980:0,QM,1.0
QM:DOID:0060879:0,QM,0.25
QM:DOID:5221:0,QM,0.3333333333333333
QM:DOID:0050041:0,QM,0.3333333333333333
QM:DOID:0050426:0,QM,1.0
QM:DOID:0110034:0,QM,1.0
QM:DOID:9857:0,QM,0.0
QM:DOID:14133:0,QM,0.0
QM:DOID:1325:0,QM,0.5
QM:DOID:0050432:0,QM,0.3333333333333333
QM:DOID:0070428:0,QM,0.5
QM:DOID:0060575:0,QM,1.0
QM:DOID:626:0,QM,0.1111111111111111
QM:DOID:0080930:0,QM,0.5
QM:DOID:1394:0,QM,1.0
QM:DOID:0051052:0,QM,0.0
QM:DOID:2834:0,QM,1.0
QM:DOID:0111865:0,QM,0.0
QM:DOID:0112177:0,QM,0.0
QM:DOID:3803:0,QM,0.0
QM:DOID:0050809:0,QM,1.0
QM:DOID:0014667:0,QM,0.0
QM:DOID:724:0,QM,0.5
QM:DOID:345:0,QM,0.16666666666666666
QM:DOID:5196:0,QM,0.14285714285714285
QM:DOID:2048:0,QM,0.0
QM:DOID:0080344:0,QM,0.0
QM:DOID:0111019:0,QM,0.1111111111111111
QM:DOID:0060291:0,QM,0.1111111111111111
QM:DOID:201:0,QM,0.0
QM:DOID:0080535:0,QM,0.3333333333333333
QM:DOID:0051004:0,QM,0.0
QM:DOID:14151:0,QM,1.0
QM:DOID:7696:0,QM,0.0
QM:DOID:13269:0,QM,0.5
QM:DOID:0050693:0,QM,0.0
QM:DOID:8912:0,QM,1.0
QM:DOID:782:0,QM,1.0
QM:DOID:11990:0,QM,1.0
QM:DOID:2123:0,QM,0.0
QM:DOID:0110248:0,QM,0.0
QM:DOID:0110683:0,QM,0.0
QM:DOID:0080383:0,QM,0.0
QM:DOID:0112359:0,QM,0.1
QM:DOID:0081015:0,QM,0.125
QM:DOID:0040097:0,QM,0.125
QM:DOID:0060537:0,QM,0.0
QM:DOID:1391:0,QM,0.0
QM:DOID:1242:0,QM,0.0
QM:DOID:0111850:0,QM,1.0
QM:DOID:0070473:0,QM,0.0
QM:DOID:1100:0,QM,0.25
QM:DOID:0111486:0,QM,0.0
QM:DOID:10755:0,QM,0.0
QM:DOID:3223:0,QM,0.0
QM:DOID:0110716:0,QM,1.0
QM:DOID:0070527:0,QM,1.0
QM:DOID:0111378:0,QM,0.0
QM:DOID:60001:0,QM,0.125
QM:DOID:0050947:0,QM,0.0
QM:DOID:0112378:0,QM,0.0
QM:DOID:0060483:0,QM,0.0
QM:DOID:254:0,QM,0.5
QM:DOID:0050292:0,QM,0.0
QM:DOID:718:0,QM,1.0
QM:DOID:0080254:0,QM,0.3333333333333333
QM:DOID:0110896:0,QM,0.16666666666666666
QM:DOID:12466:0,QM,1.0
QM:DOID:10932:0,QM,1.0
QM:DOID:0111860:0,QM,0.0
QM:DOID:4441:0,QM,0.125
QM:DOID:790:0,QM,0.0
QM:DOID:2977:0,QM,0.0
QM:DOID:0050340:0,QM,1.0
QM:DOID:0080624:0,QM,0.0
QM:DOID:1911:0,QM,0.0
QM:DOID:0070083:0,QM,0.0
QM:DOID:0110894:0,QM,1.0
QM:DOID:5295:0,QM,0.0
QM:DOID:1022:0,QM,0.0
QM:DOID:0080398:0,QM,1.0
QM:DOID:0080354:0,QM,0.0
QM:DOID:0060121:0,QM,0.25
QM:DOID:0081397:0,QM,0.0
QM:DOID:0080570:0,QM,0.0
QM:DOID:8003:0,QM,0.1111111111111111
QM:DOID:2938:0,QM,0.0
QM:DOID:10969:0,QM,0.0
QM:DOID:0111028:0,QM,0.0
QM:DOID:0081273:0,QM,0.0
QM:DOID:9471:0,QM,0.0
QM:DOID:0060960:0,QM,0.0
QM:DOID:0050814:0,QM,0.0
QM:DOID:2846:0,QM,0.0
QM:DOID:421:0,QM,0.0
QM:DOID:9252:0,QM,0.0
QM:DOID:0080722:0,QM,0.16666666666666666
QM:DOID:1680:0,QM,1.0
QM:DOID:10612:0,QM,0.5
QM:DOID:0111682:0,QM,0.0
QM:DOID:0060400:0,QM,0.25
QM:DOID:0110230:0,QM,0.5
QM:DOID:0060378:0,QM,1.0
QM:DOID:0111025:0,QM,1.0
QM:DOID:0060970:0,QM,0.0
QM:DOID:14671:0,QM,0.0
QM:DOID:60000:0,QM,0.0
QM:DOID:0050567:0,QM,0.0
QM:DOID:0060233:0,QM,0.1111111111111111
QM:DOID:0090120:0,QM,0.0
QM:DOID:3165:0,QM,0.0
QM:DOID:0070260:0,QM,0.0
QM:DOID:0080839:0,QM,0.0
QM:DOID:0081058:0,QM,0.2
QM:DOID:0050546:0,QM,0.0
QM:DOID:0050768:0,QM,1.0
QM:DOID:0070044:0,QM,1.0
QM:DOID:1148:0,QM,0.0
QM:DOID:0060718:0,QM,1.0
QM:DOID:12680:0,QM,0.0
QM:DOID:0070117:0,QM,0.125
QM:DOID:849:0,QM,1.0
QM:DOID:0080934:0,QM,1.0
QM:DOID:0070265:0,QM,1.0
QM:DOID:0050623:0,QM,1.0
QM:DOID:0060417:0,QM,0.0
